created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media
2021-05-15T17:30:41+00:00,1393619860568035331,1393619860568035331,"Disparan
#soscolombia
#soscolombiaDDHH
@JoeBiden and @DrBiden
@CNNEE
#soscolombiaendictadura
#nosestanmatando
@POTUS
#soscolombiaRESISTE
#laminga
#CaliEnAlertaRoja
#CaliEnCensura
#sossiloe
@anonymousopcol
@dw_espanol
@hackerFiscalia https://t.co/dUhuikdecx",en,False,False,0,0,0,0,,,,1390320286881439745,Carloss31990604,Carloss,False,,,"#soscolombia , #soscolombiaDDHH , #soscolombiaendictadura , #nosestanmatando , #soscolombiaRESISTE , #laminga , #CaliEnAlertaRoja , #CaliEnCensura , #sossiloe","JoeBiden , DrBiden , CNNEE , POTUS , AnonymousOpCOL , dw_espanol , hackerFiscalia",,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1393619567998550021/pu/img/3ynm3EsLurLSL9he.jpg"", ""type"": ""photo""}]"
2021-05-14T14:25:28+00:00,1393210860986900481,1393210860986900481,"Evidence that the police are using rifles to shoot at peaceful protesters
#SOSSiloe #SOSCaliDDHH 
#SOSColombiaDDHH 
#UnionEuropea 
#SOSColombiaNosEstanMatando  
@CIDH
@hr
@MisionGinebra
@ONUHumanRights
@TembloresOng
@HouseForeign
@JoeBiden
@McGovernMA
@JMVivancoHRW",en,False,False,0,0,0,0,1.39221938887143e+18,,,818875544,jhon3rick,Jhon Erick,False,,,"#SOSSiloe , #SOSCaliDDHH , #SOSColombiaDDHH , #UnionEuropea , #SOSColombiaNosEstanMatando","CIDH , hr , MisionGinebra , ONUHumanRights , TembloresOng , HouseForeign , JoeBiden , McGovernMA , JMVivancoHRW",,[]
2021-05-13T18:14:35+00:00,1392906133988380672,1392324913730555906,"@SenatorLeahy The police used automatic assault weapons against civilian protesters who were in a prayer activity for the fallen
#SOSColombiaDDHH 
#SOSCALICOLOMBIA 
#SOSSILOE https://t.co/p9yBTE2WAC",en,False,False,1,2,0,0,,,,818875544,jhon3rick,Jhon Erick,False,1.392324916104532e+18,242836537.0,"#SOSColombiaDDHH , #SOSCALICOLOMBIA , #SOSSILOE",SenatorLeahy,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1392905814529167360/pu/img/ST6u0u9V57ISfEV3.jpg"", ""type"": ""photo""}]"
2021-05-13T06:01:34+00:00,1392721664102776832,1392721664102776832,"https://t.co/aW4dXQZzmo
Falso +
#soscolombia
#soscolombiaDDHH
@JoeBiden and @DrBiden
@CNN
#soscolombiaendictadura
#nosestanmatando
@POTUS
#soscolombiaRESISTE
@un
#CaliEnAlertaRoja
#CaliEnCensura
#sossiloe
#sosmelendez
#sosterron
@hackerFiscalia",en,False,False,0,0,0,0,,,,1390320286881439745,Carloss31990604,Carloss,False,,,"#soscolombia , #soscolombiaDDHH , #soscolombiaendictadura , #nosestanmatando , #soscolombiaRESISTE , #CaliEnAlertaRoja , #CaliEnCensura , #sossiloe , #sosmelendez , #sosterron","JoeBiden , DrBiden , CNN , POTUS , UN , hackerFiscalia",https://t.co/aW4dXQZzmo,[]
2021-05-13T02:12:05+00:00,1392663911174914049,1392663911174914049,"May 10, the police are shooting at those who protest peacefully
#SOSSILOE 
#SOSCALICOLOMBIA 
#SOSCaliDDHH 
#SOSColombiaDDHH 
#UnionEuropea 
#SOSColombiaNosEstanMatando 
@CIDH
@hr
@MisionGinebra
@ONUHumanRights
@TembloresOng
@HouseForeign",en,False,False,1,0,0,0,1.3919544317852508e+18,,,818875544,jhon3rick,Jhon Erick,False,,,"#SOSSILOE , #SOSCALICOLOMBIA , #SOSCaliDDHH , #SOSColombiaDDHH , #UnionEuropea , #SOSColombiaNosEstanMatando","CIDH , hr , MisionGinebra , ONUHumanRights , TembloresOng , HouseForeign",,[]
2021-05-13T01:02:20+00:00,1392646358176256000,1392646358176256000,"#DuqueRenuncieYa 
#SOSZapateiroVioladorDDHH 
#TwitterSuspendUribeAccount 
#NOSESTANCENSURANDO 
#SOSColombiaDDHH 
#SOSSILOE 

@CNNEE 
@cnnbrk 
@CNN 

Helicopter shooting people during manifestations. May 12",en,False,False,0,0,0,0,1.392620080807174e+18,,,928049116155928576,relajasandra,Relajasandra,False,,,"#DuqueRenuncieYa , #SOSZapateiroVioladorDDHH , #TwitterSuspendUribeAccount , #NOSESTANCENSURANDO , #SOSColombiaDDHH , #SOSSILOE","CNNEE , cnnbrk , CNN",,[]
2021-05-12T17:12:21+00:00,1392528084507807751,1392528084507807751,"https://t.co/5wRIoPHMmm
Narcos
#soscolombia
#soscolombiaDDHH
@JoeBiden and @DrBiden
#CNN
#soscolombiaendictadura
#nosestanmatando
@POTUS
#soscolombiaRESISTE

#CaliEnAlertaRoja
#CaliEnCensura
#sossiloe
#sosmelendez
#sosterron
#onu",en,False,False,0,0,0,0,,,,1390320286881439745,Carloss31990604,Carloss,False,,,"#soscolombia , #soscolombiaDDHH , #CNN , #soscolombiaendictadura , #nosestanmatando , #soscolombiaRESISTE , #CaliEnAlertaRoja , #CaliEnCensura , #sossiloe , #sosmelendez , #sosterron , #onu","JoeBiden , DrBiden , POTUS",https://t.co/5wRIoPHMmm,[]
2021-05-12T07:28:38+00:00,1392381185033134082,1392381185033134082,"https://t.co/NEYy26SjoG
Neonazi
#soscolombia
#soscolombiaDDHH
@JoeBiden and @DrBiden
#CNN
#soscolombiaendictadura
#nosestanmatando
@POTUS
#soscolombiaRESISTE
#soscolombiaVIVAelparo
#CaliEnAlertaRoja
#CaliEnCensura
#sossiloe
#sosmelendez
#sosterron
#onu",en,False,False,0,0,0,0,,,,1390320286881439745,Carloss31990604,Carloss,False,,,"#soscolombia , #soscolombiaDDHH , #CNN , #soscolombiaendictadura , #nosestanmatando , #soscolombiaRESISTE , #soscolombiaVIVAelparo , #CaliEnAlertaRoja , #CaliEnCensura , #sossiloe , #sosmelendez , #sosterron , #onu","JoeBiden , DrBiden , POTUS",https://t.co/NEYy26SjoG,[]
2021-05-11T19:11:15+00:00,1392195615304687623,1392195615304687623,"#soscolombia
#soscolombiaDDHH
#SOScalicolombia
#CNN
#soscolombiaendictadura
#nosestanmatando
#soscolombiaAfavordeminga
#soscolombiaRESISTE
#soscolombiaVIVAelparo
#CaliEnAlertaRoja
#CaliEnCensura
#sossiloe
#sosmelendez
#sosterron
#onu
0 indiferencia https://t.co/Ztd35vZp1C",es,False,False,0,0,0,0,,,,1390320286881439745,Carloss31990604,Carloss,False,,,"#soscolombia , #soscolombiaDDHH , #SOScalicolombia , #CNN , #soscolombiaendictadura , #nosestanmatando , #soscolombiaAfavordeminga , #soscolombiaRESISTE , #soscolombiaVIVAelparo , #CaliEnAlertaRoja , #CaliEnCensura , #sossiloe , #sosmelendez , #sosterron , #onu",,,"[{""url"": ""https://pbs.twimg.com/media/E1ISiLMWUAM1P1I.jpg"", ""type"": ""photo""}]"
2021-05-11T16:01:06+00:00,1392147762691682307,1392147762691682307,"@JoeBiden please. #SOSColombiaNosEstanMatando #SOSCali 
#SOSSILOE",en,False,False,0,0,0,0,,,,1351096272,FERGUZ2013,FERNANDO GUZMAN,False,,939091.0,"#SOSColombiaNosEstanMatando , #SOSCali , #SOSSILOE",JoeBiden,,[]
