,created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media,preprocessed_created_at,preprocessed_data,emoji_list,emoticon_list
0,2021-04-23T07:14:36+00:00,1385492282971987968,1385492282971987968,"📢Join the seminar aiming at supporting #1May #1maggio #1Mayo trade union activities &amp; mobilizations, with @LeftHeinz  @Yolanda_Diaz_ @VisentiniLuca @luc_triangle @martinez_CGT @mauriziolandini @CrisFaciaben @heidi_nne  
@UnaiSordo https://t.co/g7FX9L3DJ3",en,False,False,5,4,0,1,,,,1054637281389223936,_EuropeanForum,European Forum,False,,,"#1May , #1maggio , #1Mayo","LeftHeinz , Yolanda_Diaz_ , VisentiniLuca , luc_triangle , martinez_CGT , mauriziolandini , CrisFaciaben , heidi_nne , UnaiSordo",,"[{""url"": ""https://pbs.twimg.com/media/EzpAFBfXsAM_cJY.jpg"", ""type"": ""photo""}]",2021-04-23,"['join', 'seminar', 'aim', 'support', 'may', 'maggio', 'mayo', 'trade', 'union', 'activity', 'amp', 'mobilization']",['📢'],[]
1,2021-04-22T04:12:43+00:00,1385084126307528709,1384884688829943809,"@julioacosta1701 @DiazCanelB @AlejandroGilF @reyes_medinilla @Ernestoglezgar2 @TamaraGuerraCu @dacosta_jani @SalazarGuardado @AliRubioGlez @MEP_Johana @leticiadeCuba Caliente Tweetazo
#PrevenirPorLaVida
#PatriaOMuerte
#UnBlockCuba
#SoñarYContinuar
#Venceremos
#TuEresElPresente 
#1Mayo",es,False,False,7,1,0,0,,,,1210365797702492160,BauzaCuba,Alejandro Rodríguez Bauza,False,1.3848846888299438e+18,1.194288240259408e+18,"#PrevenirPorLaVida , #PatriaOMuerte , #UnBlockCuba , #SoñarYContinuar , #Venceremos , #TuEresElPresente , #1Mayo","julioacosta1701 , DiazCanelB , AlejandroGilF , reyes_medinilla , Ernestoglezgar2 , TamaraGuerraCu , dacosta_jani , SalazarGuardado , AliRubioGlez , MEP_Johana , leticiadeCuba",,[],2021-04-22,"['caliente', 'tweetazo', 'prevenirporlavida', 'patriaomuerte', 'unblockcuba', 'soñarycontinuar', 'venceremos', 'tuereselpresente', 'mayo']",[],[]
2,2021-04-22T04:12:00+00:00,1385083944001998850,1384803265381031938,"@julioacosta1701 @AliRubioGlez @Vicente73977721 @DiazCanelB @FrankDCub @LolaVid @CamilaGzlez34 @YanetDCuba2020 @Ivettelvarez5 @Betty_811 @AshlyRRivero19 @CarolineSandini @FelixAcostaS1 @TamaraGuerraCu @CubanoGuerrero @SalazarGuardado @AleLRoss198 @Nataliagp150 @ESanchezcub @AlejandroGilF @MMarreroCruz @Ernestoglezgar2 @dacosta_jani @AdrinMartnezGo1 @MEP_Johana Me sumo
#PrevenirPorLaVida
#PatriaOMuerte
#UnBlockCuba
#SoñarYContinuar
#Venceremos
#TuEresElPresente 
#1Mayo",es,False,False,7,1,0,0,,,,1210365797702492160,BauzaCuba,Alejandro Rodríguez Bauza,False,1.3848888367407636e+18,1.194288240259408e+18,"#PrevenirPorLaVida , #PatriaOMuerte , #UnBlockCuba , #SoñarYContinuar , #Venceremos , #TuEresElPresente , #1Mayo","julioacosta1701 , AliRubioGlez , Vicente73977721 , DiazCanelB , FrankDCub , LolaVid , CamilaGzlez34 , YanetDCuba2020 , Ivettelvarez5 , Betty_811 , AshlyRRivero19 , CarolineSandini , FelixAcostaS1 , TamaraGuerraCu , CubanoGuerrero , SalazarGuardado , AleLRoss198 , Nataliagp150 , ESanchezcub , AlejandroGilF , MMarreroCruz , Ernestoglezgar2 , dacosta_jani , AdrinMartnezGo1 , MEP_Johana",,[],2021-04-22,"['sumo', 'prevenirporlavida', 'patriaomuerte', 'unblockcuba', 'soñarycontinuar', 'venceremos', 'tuereselpresente', 'mayo']",[],[]
3,2021-04-22T04:09:48+00:00,1385083390022586370,1384882418755178498,"@AdrinMartnezGo1 @julioacosta1701 @DiazCanelB @AlejandroGilF @reyes_medinilla @Ernestoglezgar2 @TamaraGuerraCu @YanetDCuba2020 @AliRubioGlez @SalazarGuardado @FrankDCub Hay dio...Can...Can...Can😅😂🤣🤣
#PrevenirPorLaVida
#PatriaOMuerte
#UnBlockCuba
#SoñarYContinuar
#Venceremos
#TuEresElPresente 
#1Mayo",es,False,False,6,0,0,0,,,,1210365797702492160,BauzaCuba,Alejandro Rodríguez Bauza,False,1.385057205334909e+18,1.1363312441391596e+18,"#PrevenirPorLaVida , #PatriaOMuerte , #UnBlockCuba , #SoñarYContinuar , #Venceremos , #TuEresElPresente , #1Mayo","AdrinMartnezGo1 , julioacosta1701 , DiazCanelB , AlejandroGilF , reyes_medinilla , Ernestoglezgar2 , TamaraGuerraCu , YanetDCuba2020 , AliRubioGlez , SalazarGuardado , FrankDCub",,[],2021-04-22,"['hay', 'diocancancan', 'prevenirporlavida', 'patriaomuerte', 'unblockcuba', 'soñarycontinuar', 'venceremos', 'tuereselpresente', 'mayo']",['😅😂🤣🤣'],[]
4,2021-04-22T03:32:26+00:00,1385073986363658244,1384941470390661126,"@VilmaPrez14 @Laura53538740 @Granma_Digital @Dominik81258970 @DiazCanelB @leticiadeCuba @MMarreroCruz @Yenier_Cuba @AlejandroGilF @cvdetodos @CubanoGuerrero @Hansel11595893 y con mucha conciencia
#PrevenirPorLaVida
#PatriaOMuerte
#UnBlockCuba
#SoñarYContinuar
#Venceremos
#TuEresElPresente 
#1Mayo",es,False,False,5,1,0,1,,,,1210365797702492160,BauzaCuba,Alejandro Rodríguez Bauza,False,1.3849768900379976e+18,1.1011974913227162e+18,"#PrevenirPorLaVida , #PatriaOMuerte , #UnBlockCuba , #SoñarYContinuar , #Venceremos , #TuEresElPresente , #1Mayo","VilmaPrez14 , Laura53538740 , Granma_Digital , Dominik81258970 , DiazCanelB , leticiadeCuba , MMarreroCruz , Yenier_Cuba , AlejandroGilF , cvdetodos , CubanoGuerrero , Hansel11595893",,[],2021-04-22,"['con', 'mucha', 'conciencia', 'prevenirporlavida', 'patriaomuerte', 'unblockcuba', 'soñarycontinuar', 'venceremos', 'tuereselpresente', 'mayo']",[],[]
5,2021-04-20T14:58:57+00:00,1384521978632097795,1384521978632097795,"SOMOS CONTINUIDAD.
#8voCongresoPCC, #CubaSocialista, #SomosContinuidad, @CamagueyDPE , @escuredo_merc, @elsa_ena @CubaMined @DayamiGaliano,@CLPEJI, #EducadoresCamagueyanos,@UJCdeCuba,
 #1Mayo. #Cuba #UnidosHacemosCuba #UnidosVenceremos #CubaViva #SomosCuba https://t.co/pxYvCNhqhe",es,False,False,0,1,0,0,,,,1093929372946522112,EducacionDel,Educación Municipal Santa Cruz del Sur,False,,,"#8voCongresoPCC , #CubaSocialista , #SomosContinuidad , #EducadoresCamagueyanos , #1Mayo , #Cuba , #UnidosHacemosCuba , #UnidosVenceremos , #CubaViva , #SomosCuba","CamagueyDPE , elsa_ena , CubaMined , DayamiGaliano , CLPEJI , UJCdeCuba",,"[{""url"": ""https://pbs.twimg.com/media/EzbPO50XsAQ0TMt.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/EzbPS5OXIAkr8VZ.jpg"", ""type"": ""photo""}]",2021-04-20,"['somos', 'continuidad', 'vocongresopcc', 'cubasocialista', 'somoscontinuidad', 'educadorescamagueyanos', 'mayo', 'cuba', 'unidoshacemoscuba', 'unidosvenceremos', 'cubaviva', 'somoscuba']",[],[]
6,2021-04-20T14:51:13+00:00,1384520034232504324,1384520034232504324,"SOMOS CONTINUIDAD.
#8voCongresoPCC, #CubaSocialista, #SomosContinuidad, @CamagueyDPE , @escuredo_merc, @elsa_ena @CubaMined @DayamiGaliano,@CLPEJI, #EducadoresCamagueyanos,@UJCdeCuba
 #1Mayo. #Cuba #UnidosHacemosCuba #UnidosVenceremos #CubaViva #SomosCuba https://t.co/DyCv90bZPo",es,False,False,0,1,0,0,,,,1093929372946522112,EducacionDel,Educación Municipal Santa Cruz del Sur,False,,,"#8voCongresoPCC , #CubaSocialista , #SomosContinuidad , #EducadoresCamagueyanos , #1Mayo , #Cuba , #UnidosHacemosCuba , #UnidosVenceremos , #CubaViva , #SomosCuba","CamagueyDPE , elsa_ena , CubaMined , DayamiGaliano , CLPEJI , UJCdeCuba",,"[{""url"": ""https://pbs.twimg.com/media/EzbNd5TXMAMnaOw.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/EzbNhLaXEAAVQA6.jpg"", ""type"": ""photo""}]",2021-04-20,"['somos', 'continuidad', 'vocongresopcc', 'cubasocialista', 'somoscontinuidad', 'educadorescamagueyanos', 'mayo', 'cuba', 'unidoshacemoscuba', 'unidosvenceremos', 'cubaviva', 'somoscuba']",[],[]
7,2021-04-20T14:49:03+00:00,1384519488851296258,1384519488851296258,"SOMOS CONTINUIDAD.
#8voCongresoPCC, #CubaSocialista, #SomosContinuidad, @CamagueyDPE , @escuredo_merc, @elsa_ena @CubaMined @DayamiGaliano,@CLPEJI, #EducadoresCamagueyanos,@UJCdeCuba,
 #1Mayo. #Cuba #UnidosHacemosCuba #UnidosVenceremos #CubaViva #SomosCuba https://t.co/WziNFYgQhz",es,False,False,0,1,0,0,,,,1093929372946522112,EducacionDel,Educación Municipal Santa Cruz del Sur,False,,,"#8voCongresoPCC , #CubaSocialista , #SomosContinuidad , #EducadoresCamagueyanos , #1Mayo , #Cuba , #UnidosHacemosCuba , #UnidosVenceremos , #CubaViva , #SomosCuba","CamagueyDPE , elsa_ena , CubaMined , DayamiGaliano , CLPEJI , UJCdeCuba",,"[{""url"": ""https://pbs.twimg.com/media/EzbM_3nWEAImHoI.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/EzbNDCZWQAAr4Zk.jpg"", ""type"": ""photo""}]",2021-04-20,"['somos', 'continuidad', 'vocongresopcc', 'cubasocialista', 'somoscontinuidad', 'educadorescamagueyanos', 'mayo', 'cuba', 'unidoshacemoscuba', 'unidosvenceremos', 'cubaviva', 'somoscuba']",[],[]
8,2021-04-20T14:48:01+00:00,1384519227160338432,1384519227160338432,"SOMOS CONTINUIDAD.
#8voCongresoPCC, #CubaSocialista, #SomosContinuidad, @CamagueyDPE , @escuredo_merc, @elsa_ena @CubaMined @DayamiGaliano,@CLPEJI, #EducadoresCamagueyanos,@UJCdeCuba,
 #1Mayo. #Cuba #UnidosHacemosCuba #UnidosVenceremos #CubaViva #SomosCuba https://t.co/VK8pYjn15x",es,False,False,0,0,0,0,,,,1093929372946522112,EducacionDel,Educación Municipal Santa Cruz del Sur,False,,,"#8voCongresoPCC , #CubaSocialista , #SomosContinuidad , #EducadoresCamagueyanos , #1Mayo , #Cuba , #UnidosHacemosCuba , #UnidosVenceremos , #CubaViva , #SomosCuba","CamagueyDPE , elsa_ena , CubaMined , DayamiGaliano , CLPEJI , UJCdeCuba",,"[{""url"": ""https://pbs.twimg.com/media/EzbMw5YXMAgDCPb.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/EzbMz4vWUAUu82_.jpg"", ""type"": ""photo""}]",2021-04-20,"['somos', 'continuidad', 'vocongresopcc', 'cubasocialista', 'somoscontinuidad', 'educadorescamagueyanos', 'mayo', 'cuba', 'unidoshacemoscuba', 'unidosvenceremos', 'cubaviva', 'somoscuba']",[],[]
9,2021-04-20T14:47:04+00:00,1384518988626022401,1384518988626022401,"SOMOS CONTINUIDAD.
#8voCongresoPCC, #CubaSocialista, #SomosContinuidad, @CamagueyDPE , @escuredo_merc, @elsa_ena @CubaMined @DayamiGaliano,@CLPEJI, #EducadoresCamagueyanos,@UJCdeCuba,
 #1Mayo. #Cuba #UnidosHacemosCuba #UnidosVenceremos #CubaViva #SomosCuba https://t.co/Uk5JjQMDIm",es,False,False,0,0,0,0,,,,1093929372946522112,EducacionDel,Educación Municipal Santa Cruz del Sur,False,,,"#8voCongresoPCC , #CubaSocialista , #SomosContinuidad , #EducadoresCamagueyanos , #1Mayo , #Cuba , #UnidosHacemosCuba , #UnidosVenceremos , #CubaViva , #SomosCuba","CamagueyDPE , elsa_ena , CubaMined , DayamiGaliano , CLPEJI , UJCdeCuba",,"[{""url"": ""https://pbs.twimg.com/media/EzbMkdyWYAYdIuK.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/EzbMm74WEAEhMGD.jpg"", ""type"": ""photo""}]",2021-04-20,"['somos', 'continuidad', 'vocongresopcc', 'cubasocialista', 'somoscontinuidad', 'educadorescamagueyanos', 'mayo', 'cuba', 'unidoshacemoscuba', 'unidosvenceremos', 'cubaviva', 'somoscuba']",[],[]
