,created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media,emoji_list,emoticons_list,preprocessed_created_at,preprocessed_data
0,2021-04-30T03:11:20+00:00,1387967781346418688,1387967781346418688,Las marchas no son efectivas ante un gobierno totalitario e 'importaculista'. Se debe iniciar la revocatoria de @IvanDuque. Invito al #Comitedelparo a liderarla.,es,False,False,0,1,0,0,,,,1694603352,DarnackTheTrue,Elkin Lesmes,False,,,#Comitedelparo,IvanDuque,,[],[''],[],2021-04-30,"['march', 'efect', 'gobiern', 'totalitari', 'importacul', 'deb', 'inici', 'revocatori', 'invit', 'comitedelpar', 'lider']"
1,2021-04-30T00:24:24+00:00,1387925770627072000,1387925770627072000,"Ahora no vayan a salir que mañana continua el paro #comitedelparo, no es aceptable lo que ha sucedido hoy en Cali",es,False,False,0,1,0,0,,,,199476831,CataBaquero,Catalina Baquero,False,,,#comitedelparo,,,[],[''],[],2021-04-30,"['ahor', 'vay', 'sal', 'manan', 'continu', 'par', 'comitedelpar', 'acept', 'suced', 'hoy', 'cali']"
2,2021-04-29T23:53:44+00:00,1387918053082607623,1387918053082607623,Estos ifueputas del #ComiteDelParo desafiando las autoridades. @infopresidencia  Con disturbios terminó segundo día del Paro Nacional en Bucaramanga https://t.co/OXrKPG1lGz,es,False,False,0,0,0,0,,,,1849269192,Sergiodavidgal2,Sergio David Galvis Delgado,False,,,#ComiteDelParo,infopresidencia,https://t.co/OXrKPG1lGz,[],[''],[':/'],2021-04-29,"['ifueput', 'comitedelpar', 'desafi', 'autor', 'disturbi', 'termin', 'segund', 'dia', 'par', 'nacional', 'bucaramang']"
3,2021-04-29T12:11:30+00:00,1387741330395312134,1387741330395312134,Se debe JUDICIALIZAR y SANCIONAR EJEMPLARMENTE  a @petrogustavo @GustavoBolivar y al #ComiteDelParo,es,False,False,1,0,0,0,1.3875803200446833e+18,,,104881701,OpinionCriticaC,La Opinión Crítica ™️®️,False,,,#ComiteDelParo,"petrogustavo , GustavoBolivar",,[],[''],[],2021-04-29,"['deb', 'judicializ', 'sancion', 'ejemplar', 'comitedelpar']"
4,2021-04-28T12:47:35+00:00,1387388022187077640,1387134459716243456,"@RevistaSemana Quien dirige el #ParoNacional28A el señor @petrogustavo? El es el jefe de #Fecode, #CUT, #ComitedelParo?",es,False,False,0,0,0,0,,,,82355135,Jamape3,Jamape,False,1.3871344597162437e+18,18079284.0,"#ParoNacional28A , #Fecode , #CUT , #ComitedelParo","RevistaSemana , petrogustavo",,[],[''],[],2021-04-28,"['dirig', 'paronacional', 'senor', 'jef', 'fecod', 'cut', 'comitedelpar']"
5,2021-04-28T12:16:30+00:00,1387380198094610432,1387380198094610432,"#ElDato | 15 puntos contempla el protocolo de bioseguridad que emitió el #ComiteDelParo para que los  manifestantes prevengan el contagio del #COVID19 en el #ParoNacional28A contra la #ReformaTributaria2021 

@AlCarajoOrg https://t.co/jpEqZKadrB",es,False,False,22,33,2,1,,,,1246095072,Rosa_Alcarajo,Rosalba Alarcón Peña,False,,,"#ElDato , #ComiteDelParo , #COVID19 , #ParoNacional28A , #ReformaTributaria2021",AlCarajoOrg,https://t.co/jpEqZKadrB,[],[''],"['oO', ':/']",2021-04-28,"['eldat', 'punt', 'contempl', 'protocol', 'biosegur', 'emiti', 'comitedelpar', 'manifest', 'preveng', 'contagi', 'cov', 'paronacional', 'reformatributari']"
6,2021-04-27T18:09:50+00:00,1387106731197706247,1387106731197706247,"Amiguis del #ComitéDelParo Gaitán se los enseñó hace decenas de años.

No hay nada mas impactante que una marcha del silencio.",es,False,False,0,0,0,0,,,,331439543,cpelaezg,Carlos Pelaez,False,,,#ComitéDelParo,,,[],[''],[],2021-04-27,"['amiguis', 'comitedelpar', 'gait', 'ensen', 'hac', 'decen', 'anos', 'mas', 'impact', 'march', 'silenci']"
7,2021-04-27T00:49:11+00:00,1386844842836250626,1386835691313770497,@AForeroM Violan el artículo  369 del CP  y deberíamos interponer las  denuncias penales que  allá  lugar ante  la  @FiscaliaCol  y  la  @CorteSupremaJ contra el  #comitedelparo,es,False,False,0,0,0,0,,,,178378807,arturoloboguer,arturo lobo-guerrero,False,1.3868356913137705e+18,465089702.0,#comitedelparo,"AForeroM , FiscaliaCol , CorteSupremaJ",,[],[''],[],2021-04-27,"['viol', 'articul', 'cp', 'deberi', 'interpon', 'denunci', 'penal', 'alla', 'lug', 'comitedelpar']"
8,2021-04-26T18:21:43+00:00,1386747332276932610,1386747332276932610,"Ayer en nuestro país murieron casi 500 personas a causa de la #COVID19. Hoy el #ComitéDelParo confirma que el #28AbrilParoNacional sigue firme. Por favor, una pregunta respetuosa a quienes vayan a salir: ¿como hacen para no sentirse como idiotas útiles?",es,False,False,3,9,0,0,,,,323614166,AReyesRitter,AlejandroReyesRitter,False,,,"#COVID19 , #ComitéDelParo , #28AbrilParoNacional",,,[],[''],[],2021-04-26,"['ayer', 'pais', 'mur', 'casi', 'person', 'caus', 'cov', 'hoy', 'comitedelpar', 'confirm', 'abrilparonacional', 'sig', 'firm', 'favor', 'pregunt', 'respetu', 'vay', 'sal', '?com', 'hac', 'sent', 'idiot', 'util']"
9,2021-04-30T03:11:20+00:00,1387967781346418688,1387967781346418688,Las marchas no son efectivas ante un gobierno totalitario e 'importaculista'. Se debe iniciar la revocatoria de @IvanDuque. Invito al #Comitedelparo a liderarla.,es,False,False,0,1,0,0,,,,1694603352,DarnackTheTrue,Elkin Lesmes,False,,,#Comitedelparo,IvanDuque,,[],[''],[],2021-04-30,"['march', 'efect', 'gobiern', 'totalitari', 'importacul', 'deb', 'inici', 'revocatori', 'invit', 'comitedelpar', 'lider']"
10,2021-04-30T00:24:24+00:00,1387925770627072000,1387925770627072000,"Ahora no vayan a salir que mañana continua el paro #comitedelparo, no es aceptable lo que ha sucedido hoy en Cali",es,False,False,0,1,0,0,,,,199476831,CataBaquero,Catalina Baquero,False,,,#comitedelparo,,,[],[''],[],2021-04-30,"['ahor', 'vay', 'sal', 'manan', 'continu', 'par', 'comitedelpar', 'acept', 'suced', 'hoy', 'cali']"
11,2021-04-29T23:53:44+00:00,1387918053082607623,1387918053082607623,Estos ifueputas del #ComiteDelParo desafiando las autoridades. @infopresidencia  Con disturbios terminó segundo día del Paro Nacional en Bucaramanga https://t.co/OXrKPG1lGz,es,False,False,0,0,0,0,,,,1849269192,Sergiodavidgal2,Sergio David Galvis Delgado,False,,,#ComiteDelParo,infopresidencia,https://t.co/OXrKPG1lGz,[],[''],[':/'],2021-04-29,"['ifueput', 'comitedelpar', 'desafi', 'autor', 'disturbi', 'termin', 'segund', 'dia', 'par', 'nacional', 'bucaramang']"
12,2021-04-29T12:11:30+00:00,1387741330395312134,1387741330395312134,Se debe JUDICIALIZAR y SANCIONAR EJEMPLARMENTE  a @petrogustavo @GustavoBolivar y al #ComiteDelParo,es,False,False,1,0,0,0,1.3875803200446833e+18,,,104881701,OpinionCriticaC,La Opinión Crítica ™️®️,False,,,#ComiteDelParo,"petrogustavo , GustavoBolivar",,[],[''],[],2021-04-29,"['deb', 'judicializ', 'sancion', 'ejemplar', 'comitedelpar']"
13,2021-04-28T12:47:35+00:00,1387388022187077640,1387134459716243456,"@RevistaSemana Quien dirige el #ParoNacional28A el señor @petrogustavo? El es el jefe de #Fecode, #CUT, #ComitedelParo?",es,False,False,0,0,0,0,,,,82355135,Jamape3,Jamape,False,1.3871344597162437e+18,18079284.0,"#ParoNacional28A , #Fecode , #CUT , #ComitedelParo","RevistaSemana , petrogustavo",,[],[''],[],2021-04-28,"['dirig', 'paronacional', 'senor', 'jef', 'fecod', 'cut', 'comitedelpar']"
14,2021-04-28T12:16:30+00:00,1387380198094610432,1387380198094610432,"#ElDato | 15 puntos contempla el protocolo de bioseguridad que emitió el #ComiteDelParo para que los  manifestantes prevengan el contagio del #COVID19 en el #ParoNacional28A contra la #ReformaTributaria2021 

@AlCarajoOrg https://t.co/jpEqZKadrB",es,False,False,22,33,2,1,,,,1246095072,Rosa_Alcarajo,Rosalba Alarcón Peña,False,,,"#ElDato , #ComiteDelParo , #COVID19 , #ParoNacional28A , #ReformaTributaria2021",AlCarajoOrg,https://t.co/jpEqZKadrB,[],[''],"['oO', ':/']",2021-04-28,"['eldat', 'punt', 'contempl', 'protocol', 'biosegur', 'emiti', 'comitedelpar', 'manifest', 'preveng', 'contagi', 'cov', 'paronacional', 'reformatributari']"
15,2021-04-27T18:09:50+00:00,1387106731197706247,1387106731197706247,"Amiguis del #ComitéDelParo Gaitán se los enseñó hace decenas de años.

No hay nada mas impactante que una marcha del silencio.",es,False,False,0,0,0,0,,,,331439543,cpelaezg,Carlos Pelaez,False,,,#ComitéDelParo,,,[],[''],[],2021-04-27,"['amiguis', 'comitedelpar', 'gait', 'ensen', 'hac', 'decen', 'anos', 'mas', 'impact', 'march', 'silenci']"
16,2021-04-27T00:49:11+00:00,1386844842836250626,1386835691313770497,@AForeroM Violan el artículo  369 del CP  y deberíamos interponer las  denuncias penales que  allá  lugar ante  la  @FiscaliaCol  y  la  @CorteSupremaJ contra el  #comitedelparo,es,False,False,0,0,0,0,,,,178378807,arturoloboguer,arturo lobo-guerrero,False,1.3868356913137705e+18,465089702.0,#comitedelparo,"AForeroM , FiscaliaCol , CorteSupremaJ",,[],[''],[],2021-04-27,"['viol', 'articul', 'cp', 'deberi', 'interpon', 'denunci', 'penal', 'alla', 'lug', 'comitedelpar']"
17,2021-04-26T18:21:43+00:00,1386747332276932610,1386747332276932610,"Ayer en nuestro país murieron casi 500 personas a causa de la #COVID19. Hoy el #ComitéDelParo confirma que el #28AbrilParoNacional sigue firme. Por favor, una pregunta respetuosa a quienes vayan a salir: ¿como hacen para no sentirse como idiotas útiles?",es,False,False,3,9,0,0,,,,323614166,AReyesRitter,AlejandroReyesRitter,False,,,"#COVID19 , #ComitéDelParo , #28AbrilParoNacional",,,[],[''],[],2021-04-26,"['ayer', 'pais', 'mur', 'casi', 'person', 'caus', 'cov', 'hoy', 'comitedelpar', 'confirm', 'abrilparonacional', 'sig', 'firm', 'favor', 'pregunt', 'respetu', 'vay', 'sal', '?com', 'hac', 'sent', 'idiot', 'util']"
18,2021-04-30T03:11:20+00:00,1387967781346418688,1387967781346418688,Las marchas no son efectivas ante un gobierno totalitario e 'importaculista'. Se debe iniciar la revocatoria de @IvanDuque. Invito al #Comitedelparo a liderarla.,es,False,False,0,1,0,0,,,,1694603352,DarnackTheTrue,Elkin Lesmes,False,,,#Comitedelparo,IvanDuque,,[],[''],[],2021-04-30,"['march', 'efect', 'gobiern', 'totalitari', 'importacul', 'deb', 'inici', 'revocatori', 'invit', 'comitedelpar', 'lider']"
19,2021-04-30T00:24:24+00:00,1387925770627072000,1387925770627072000,"Ahora no vayan a salir que mañana continua el paro #comitedelparo, no es aceptable lo que ha sucedido hoy en Cali",es,False,False,0,1,0,0,,,,199476831,CataBaquero,Catalina Baquero,False,,,#comitedelparo,,,[],[''],[],2021-04-30,"['ahor', 'vay', 'sal', 'manan', 'continu', 'par', 'comitedelpar', 'acept', 'suced', 'hoy', 'cali']"
20,2021-04-29T23:53:44+00:00,1387918053082607623,1387918053082607623,Estos ifueputas del #ComiteDelParo desafiando las autoridades. @infopresidencia  Con disturbios terminó segundo día del Paro Nacional en Bucaramanga https://t.co/OXrKPG1lGz,es,False,False,0,0,0,0,,,,1849269192,Sergiodavidgal2,Sergio David Galvis Delgado,False,,,#ComiteDelParo,infopresidencia,https://t.co/OXrKPG1lGz,[],[''],[':/'],2021-04-29,"['ifueput', 'comitedelpar', 'desafi', 'autor', 'disturbi', 'termin', 'segund', 'dia', 'par', 'nacional', 'bucaramang']"
21,2021-04-29T12:11:30+00:00,1387741330395312134,1387741330395312134,Se debe JUDICIALIZAR y SANCIONAR EJEMPLARMENTE  a @petrogustavo @GustavoBolivar y al #ComiteDelParo,es,False,False,1,0,0,0,1.3875803200446833e+18,,,104881701,OpinionCriticaC,La Opinión Crítica ™️®️,False,,,#ComiteDelParo,"petrogustavo , GustavoBolivar",,[],[''],[],2021-04-29,"['deb', 'judicializ', 'sancion', 'ejemplar', 'comitedelpar']"
22,2021-04-28T12:47:35+00:00,1387388022187077640,1387134459716243456,"@RevistaSemana Quien dirige el #ParoNacional28A el señor @petrogustavo? El es el jefe de #Fecode, #CUT, #ComitedelParo?",es,False,False,0,0,0,0,,,,82355135,Jamape3,Jamape,False,1.3871344597162437e+18,18079284.0,"#ParoNacional28A , #Fecode , #CUT , #ComitedelParo","RevistaSemana , petrogustavo",,[],[''],[],2021-04-28,"['dirig', 'paronacional', 'senor', 'jef', 'fecod', 'cut', 'comitedelpar']"
23,2021-04-28T12:16:30+00:00,1387380198094610432,1387380198094610432,"#ElDato | 15 puntos contempla el protocolo de bioseguridad que emitió el #ComiteDelParo para que los  manifestantes prevengan el contagio del #COVID19 en el #ParoNacional28A contra la #ReformaTributaria2021 

@AlCarajoOrg https://t.co/jpEqZKadrB",es,False,False,22,33,2,1,,,,1246095072,Rosa_Alcarajo,Rosalba Alarcón Peña,False,,,"#ElDato , #ComiteDelParo , #COVID19 , #ParoNacional28A , #ReformaTributaria2021",AlCarajoOrg,https://t.co/jpEqZKadrB,[],[''],"['oO', ':/']",2021-04-28,"['eldat', 'punt', 'contempl', 'protocol', 'biosegur', 'emiti', 'comitedelpar', 'manifest', 'preveng', 'contagi', 'cov', 'paronacional', 'reformatributari']"
24,2021-04-27T18:09:50+00:00,1387106731197706247,1387106731197706247,"Amiguis del #ComitéDelParo Gaitán se los enseñó hace decenas de años.

No hay nada mas impactante que una marcha del silencio.",es,False,False,0,0,0,0,,,,331439543,cpelaezg,Carlos Pelaez,False,,,#ComitéDelParo,,,[],[''],[],2021-04-27,"['amiguis', 'comitedelpar', 'gait', 'ensen', 'hac', 'decen', 'anos', 'mas', 'impact', 'march', 'silenci']"
25,2021-04-27T00:49:11+00:00,1386844842836250626,1386835691313770497,@AForeroM Violan el artículo  369 del CP  y deberíamos interponer las  denuncias penales que  allá  lugar ante  la  @FiscaliaCol  y  la  @CorteSupremaJ contra el  #comitedelparo,es,False,False,0,0,0,0,,,,178378807,arturoloboguer,arturo lobo-guerrero,False,1.3868356913137705e+18,465089702.0,#comitedelparo,"AForeroM , FiscaliaCol , CorteSupremaJ",,[],[''],[],2021-04-27,"['viol', 'articul', 'cp', 'deberi', 'interpon', 'denunci', 'penal', 'alla', 'lug', 'comitedelpar']"
26,2021-04-26T18:21:43+00:00,1386747332276932610,1386747332276932610,"Ayer en nuestro país murieron casi 500 personas a causa de la #COVID19. Hoy el #ComitéDelParo confirma que el #28AbrilParoNacional sigue firme. Por favor, una pregunta respetuosa a quienes vayan a salir: ¿como hacen para no sentirse como idiotas útiles?",es,False,False,3,9,0,0,,,,323614166,AReyesRitter,AlejandroReyesRitter,False,,,"#COVID19 , #ComitéDelParo , #28AbrilParoNacional",,,[],[''],[],2021-04-26,"['ayer', 'pais', 'mur', 'casi', 'person', 'caus', 'cov', 'hoy', 'comitedelpar', 'confirm', 'abrilparonacional', 'sig', 'firm', 'favor', 'pregunt', 'respetu', 'vay', 'sal', '?com', 'hac', 'sent', 'idiot', 'util']"
27,2021-04-30T03:11:20+00:00,1387967781346418688,1387967781346418688,Las marchas no son efectivas ante un gobierno totalitario e 'importaculista'. Se debe iniciar la revocatoria de @IvanDuque. Invito al #Comitedelparo a liderarla.,es,False,False,0,1,0,0,,,,1694603352,DarnackTheTrue,Elkin Lesmes,False,,,#Comitedelparo,IvanDuque,,[],[''],[],2021-04-30,"['march', 'efect', 'gobiern', 'totalitari', 'importacul', 'deb', 'inici', 'revocatori', 'invit', 'comitedelpar', 'lider']"
