,created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media,preprocessed_created_at,preprocessed_data,emoji_list,emoticon_list
27,2021-05-02T19:08:11+00:00,1388933355014696960,1388933355014696960,"Me erice....
#VivaElParoNacional",en,False,False,0,0,0,0,1.3888915074537925e+18,,,957351473091895297,Dafth_I,Colombia-Isa 🇨🇴,False,,,#VivaElParoNacional,,,[],2021-05-02,"['erice', 'vivaelparonacional']",[],[]
28,2021-05-02T18:10:23+00:00,1388918809197699072,1388918809197699072,Son miles las razones para luchar. #VivaElParoNacional,es,False,False,0,2,0,0,,,,2342449751,amvalenciar,AMVR,False,,,#VivaElParoNacional,,,[],2021-05-02,"['son', 'mile', 'la', 'razones', 'para', 'luchar', 'vivaelparonacional']",[],[]
29,2021-05-02T17:52:27+00:00,1388914297456181248,1388909025979510784,@AnaKaCasta No lo dudes. #VivaElParoNacional,es,False,False,1,2,0,0,,,,270515847,ks_stuwe,Stüwe V 🏳️‍🌈,False,1.3889090259795108e+18,95986126.0,#VivaElParoNacional,AnaKaCasta,,[],2021-05-02,"['lo', 'dude', 'vivaelparonacional']",[],[]
30,2021-05-02T17:18:02+00:00,1388905636189155328,1388905636189155328,#PuebloCansado #NoALaReformaTributaria #VivaElParoNacional #DuqueRetireLaReformaYa #EstamosCansados #DuqueAsesino #NoALaReformaTributaria por favor difundir. https://t.co/h3iglUF7yp,es,False,False,0,0,0,0,,,,1388293301477023745,uva3005,Uva3005,False,,,"#PuebloCansado , #NoALaReformaTributaria , #VivaElParoNacional , #DuqueRetireLaReformaYa , #EstamosCansados , #DuqueAsesino , #NoALaReformaTributaria",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1388905520417943555/pu/img/RK2ahsSj7tmaDLjP.jpg"", ""type"": ""photo""}]",2021-05-02,"['pueblocansado', 'noalareformatributaria', 'vivaelparonacional', 'duqueretirelareformaya', 'estamoscansados', 'duqueasesino', 'noalareformatributaria', 'por', 'favor', 'difundir']",[],[]
31,2021-05-02T10:02:27+00:00,1388796015352897537,1388796015352897537,"12pm
Sol, Madrid
#NoALaReformaTributaria #VivaElParoNacional https://t.co/rsp8OlzfWV",es,False,False,0,2,0,0,,,,48194900,LaPerlaT,Perla,False,,,"#NoALaReformaTributaria , #VivaElParoNacional",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1388795965700722688/pu/img/PrmN3KLVnJ7HUse5.jpg"", ""type"": ""photo""}]",2021-05-02,"['pm', 'sol', 'madrid', 'noalareformatributaria', 'vivaelparonacional']",[],[]
32,2021-05-01T23:38:18+00:00,1388638941725745160,1388638941725745160,"Cali firme!
#AbajoLaReformaTributaria #VivaElParoNacional #CaliResiste https://t.co/WONzed4td7",en,False,False,1,2,0,0,,,,1114642645,TrogloditaMacho,Ander Lacort,False,,,"#AbajoLaReformaTributaria , #VivaElParoNacional , #CaliResiste",,,"[{""url"": ""https://pbs.twimg.com/media/E0VvwUtXMAA0o3i.jpg"", ""type"": ""photo""}]",2021-05-01,"['cali', 'firme', 'abajolareformatributaria', 'vivaelparonacional', 'caliresiste']",[],[]
33,2021-05-01T20:27:10+00:00,1388590843334955011,1388590843334955011,"@PopayanCO dice #VivaElParoNacional 
#AbajoLaReformaTributaria 
🇨🇴🇨🇴🇨🇴 https://t.co/1ADlYmbX8f",en,False,False,1,4,0,0,,,,230327038,Javii_Fernando,Javi 👨🏻‍🔬,False,,279316472.0,"#VivaElParoNacional , #AbajoLaReformaTributaria",PopayanCO,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1388590587293622273/pu/img/ja5YtmO6hqfeVC93.jpg"", ""type"": ""photo""}]",2021-05-01,"['dice', 'vivaelparonacional', 'abajolareformatributaria']",['🇨🇴🇨🇴🇨🇴'],[]
34,2021-05-01T15:40:50+00:00,1388518784231780361,1388518784231780361,Juntos a las calles! #VivaElParoNacional,es,False,False,0,0,0,0,1.3885118365642424e+18,,,1278049688705544192,DaniOso11,Dani Oso,False,,,#VivaElParoNacional,,,[],2021-05-01,"['junto', 'la', 'calles', 'vivaelparonacional']",[],[]
35,2021-05-01T04:32:38+00:00,1388350629018574849,1388293693002686474,"@dancohen3000 @IvanDuque I'm in Cali &amp; the Colombian people got tired of this corrupt &amp; narco-paramilitary government
Rulers who kill, steal &amp; openly lie, their families have been in power for years &amp; are guarded by another equally corrupt group, the police
#VivaEl1roDeMayo #VivaElParoNacional 🇨🇴🇨🇴",en,False,False,1,1,0,0,,,,636692328,aguzamani,Ed™,False,1.3882936930026865e+18,386213011.0,"#VivaEl1roDeMayo , #VivaElParoNacional","dancohen3000 , IvanDuque",,[],2021-05-01,"['I', 'cali', 'amp', 'colombian', 'people', 'get', 'tire', 'corrupt', 'amp', 'narcoparamilitary', 'government', 'ruler', 'kill', 'steal', 'amp', 'openly', 'lie', 'family', 'power', 'year', 'amp', 'guard', 'another', 'equally', 'corrupt', 'group', 'police', 'vivael', 'rodemayo', 'vivaelparonacional']",['🇨🇴🇨🇴'],[]
36,2021-05-01T03:12:14+00:00,1388330392143503363,1388330392143503363,Dolor #VivaElParoNacional #CaliResiste #Bogota #ColombiaResiste #NoALaReformaTributaria #NosUnimosONosHundimos https://t.co/ozpRku1w3s,en,False,False,29,105,2,0,,,,424321026,angelmusikal,Angela Galeano,False,,,"#VivaElParoNacional , #CaliResiste , #Bogota , #ColombiaResiste , #NoALaReformaTributaria , #NosUnimosONosHundimos",,,"[{""url"": ""https://pbs.twimg.com/media/E0RXIj3WEAM2rCx.jpg"", ""type"": ""photo""}]",2021-05-01,"['dolor', 'vivaelparonacional', 'caliresiste', 'bogota', 'colombiaresiste', 'noalareformatributaria', 'nosunimosonoshundimos']",[],[]
37,2021-05-01T02:01:48+00:00,1388312668352753664,1388312668352753664,"Our country 🇨🇴 is protesting against this state who wants to raise the taxes amidst a global pandemic, besides the unceasing killing of social leaders all over the country. The Police has killed over 7 people during the protests. Awake!! Rebel masses revolt! 

#VivaElParoNacional",en,False,False,0,3,0,0,,,,56875928,PsyborgCorp,Psyborg Corp,False,,,#VivaElParoNacional,,,[],2021-05-01,"['country', 'protest', 'state', 'want', 'raise', 'tax', 'amidst', 'global', 'pandemic', 'besides', 'unceasing', 'kill', 'social', 'leader', 'country', 'police', 'kill', 'people', 'protest', 'awake', 'rebel', 'mass', 'revolt', 'vivaelparonacional']",['🇨🇴'],[]
38,2021-05-01T00:39:50+00:00,1388292040052596737,1388285850610552833,@Residente @Edithparadac Grande! ✊🏽🔥❤👏 #VivaElParoNacional #SOSColombia,en,False,False,0,2,0,0,,,,722952786250465280,iktanhz,Habbad,False,1.3882858506105528e+18,39203045.0,"#VivaElParoNacional , #SOSColombia","Residente , Edithparadac",,[],2021-05-01,"['grande', 'vivaelparonacional', 'soscolombia']",['✊🏽🔥❤👏'],[]
39,2021-04-30T23:47:19+00:00,1388278823213576192,1388278823213576192,Firmes! ✊🏽✊🏽✊🏽🔥🔥🔥 #ParoIndefinido #VivaElParoNacional,en,False,False,4,30,0,2,1.3881492814550548e+18,,,1273029502793383939,agnova3,agnova,False,,,"#ParoIndefinido , #VivaElParoNacional",,,[],2021-04-30,"['firmes', 'paroindefinido', 'vivaelparonacional']",['✊🏽✊🏽✊🏽🔥🔥🔥'],[]
40,2021-04-30T20:16:55+00:00,1388225877004140548,1388225877004140548,"“People should not be afraid of their governments. Governments should be afraid of their people”
V
#VivaElParoNacional https://t.co/rhFof3Ze6E",en,False,False,0,5,0,0,,,,303495147,andresbbox,Andres Perez,False,,,#VivaElParoNacional,,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E0P4EvZXMAMpCZg.jpg"", ""type"": ""photo""}]",2021-04-30,"['people', 'afraid', 'government', 'government', 'afraid', 'people', 'v', 'vivaelparonacional']",[],[]
41,2021-04-30T17:23:14+00:00,1388182165507252230,1388182165507252230,Yaaaaaaas Gurls #VivaElParoNacional,en,False,False,1,1,0,0,1.3878780316713206e+18,,,89994735,juancamilolh,Juanca 🌸,False,,,#VivaElParoNacional,,,[],2021-04-30,"['yaaas', 'gurls', 'vivaelparonacional']",[],[]
42,2021-04-30T17:18:08+00:00,1388180884004745217,1388180609533677569,@ClaudiaLopez Callese. #VivaElParoNacional,en,False,False,0,1,0,0,,,,2742047086,AmericaDeCol,Americanismo ★,False,1.3881806095336776e+18,137908875.0,#VivaElParoNacional,ClaudiaLopez,,[],2021-04-30,"['callese', 'vivaelparonacional']",[],[]
43,2021-04-30T14:13:22+00:00,1388134386760097797,1387878031671320578,@happymartie1 @alexbaretv It is so evidence that You don't live in Colombia. You're just speaking from a privileged position. It is proved that anything like this can't be obtained by asking nicely. #VivaElParoNacional,en,False,False,0,9,1,0,,,,169931341,ManuTorrz,Manuela Torres,False,1.387897413596242e+18,216910715.0,#VivaElParoNacional,"happymartie1 , alexbaretv",,[],2021-04-30,"['evidence', 'live', 'colombia', 'speak', 'privileged', 'position', 'prove', 'anything', 'like', 'cannot', 'obtain', 'ask', 'nicely', 'vivaelparonacional']",[],[]
44,2021-04-30T07:21:33+00:00,1388030749199196160,1388005579583631364,@tatotalita congratulations! #VivaElParoNacional #NoALaReformaTributaria,en,False,False,0,0,0,0,,,,218647951,jmauroquiceno,Mauricio Quiceno,False,1.3880055795836314e+18,218647951.0,"#VivaElParoNacional , #NoALaReformaTributaria",tatotalita,,[],2021-04-30,"['congratulation', 'vivaelparonacional', 'noalareformatributaria']",[],[]
45,2021-04-29T12:44:42+00:00,1387749685457268741,1387749685457268741,"Colombia is in the middle of a National Strike because all the economic burden caused by the pandemic is going to be supported by the lower and middle class. 

Colombia there's another way!

https://t.co/QUUgxg2vlo

#vivaelparonacional",en,False,False,1,3,0,0,,,,328153110,dsGCloud,Daniel 🏳️‍🌈,False,,,#vivaelparonacional,,https://t.co/QUUgxg2vlo,[],2021-04-29,"['colombia', 'middle', 'national', 'strike', 'economic', 'burden', 'cause', 'pandemic', 'go', 'support', 'low', 'middle', 'class', 'colombia', 'another', 'way', 'vivaelparonacional']",[],[]
46,2021-04-29T02:22:40+00:00,1387593143986663424,1387593143986663424,"Muchos hptas
#NoALaReformaTributaria #NoALaReforma #viba #VivaElParoNacional28A #vivaelparonacional #VivaElParo #NoALaReforma #ParoNacionalIndefinido #ElParoNoLoParaNadie #ElPeorGobiernoDeLaHistoria #A28 #ElParoEsDelPuebloYPorElPueblo",es,False,False,0,3,0,0,1.38755467705156e+18,,,1172317364488028167,KETEIMP62110824,gdjvhob,False,,,"#NoALaReformaTributaria , #NoALaReforma , #viba , #VivaElParoNacional28A , #vivaelparonacional , #VivaElParo , #NoALaReforma , #ParoNacionalIndefinido , #ElParoNoLoParaNadie , #ElPeorGobiernoDeLaHistoria , #A28 , #ElParoEsDelPuebloYPorElPueblo",,,[],2021-04-29,"['muchos', 'hptas', 'noalareformatributaria', 'noalareforma', 'viba', 'vivaelparonacional', 'vivaelparonacional', 'vivaelparo', 'noalareforma', 'paronacionalindefinido', 'elparonoloparanadie', 'elpeorgobiernodelahistoria', 'elparoesdelpuebloyporelpueblo']",[],[]
47,2021-04-29T00:02:39+00:00,1387557907655323649,1387557907655323649,#vivaelparonacional en JABO &amp; CIA S.A.S https://t.co/urIdK1qSgA,en,False,False,0,0,0,0,,,,298601551,JABOINGENIERIA,Jose A Benitez,False,,,#vivaelparonacional,,https://t.co/urIdK1qSgA,[],2021-04-29,"['vivaelparonacional', 'en', 'jabo', 'amp', 'cia', 'sa']",[],[]
48,2021-04-28T22:05:37+00:00,1387528456536219654,1387509309219741698,@YourAnonNews OMGG :000 #vivaelparonacional 🇨🇴,et,False,False,0,1,0,0,,,,1030644429693050882,icySannt,L u c e r o,False,1.3875093092197417e+18,279390084.0,#vivaelparonacional,YourAnonNews,,[],2021-04-28,"['omgg', 'vivaelparonacional']",['🇨🇴'],[]
