created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media
2021-05-22T13:09:50+00:00,1396090929220554753,1396090929220554753,"#ParoNacional1M Duque con esa entrevista en inglés, lo único que hizo fue caldear más los ánimos, no sabe lo que se le viene. Pobrecito.",es,False,False,0,1,0,0,,,,1197865267826765824,ElBarranquille2,El Barranquillero,False,,,#ParoNacional1M,,,[]
2021-05-21T16:48:03+00:00,1395783458073481218,1395526883714949124,"@MarIBer2048 Que viva al paro nacional, y si se emputan? Pues que se emputen estos hptas! #paronacional1m #VivaElParoNacional",es,False,False,0,0,2,0,,,,1125439861933129736,sarasepu94,Sara Sepu,False,1.3957818230583992e+18,181373883.0,"#paronacional1m , #VivaElParoNacional",MarIBer2048,,[]
2021-05-21T16:33:47+00:00,1395779867703189514,1395779867703189514,"Si hay una cosa que enerve más los ánimos es que este señor hable. Le está diciendo al pueblo que no ""sueñe"" que vayan a tumbar a ministro Molano. Adivinen, se acaba de convertir en un objetivo las del #ParoNacional1M.",es,False,False,0,0,0,0,1.3957261955982377e+18,,,1084024134,SebastianPRueda,Sebastián Patiño,False,,,#ParoNacional1M,,,[]
2021-05-20T11:54:05+00:00,1395347092923719682,1395347092923719682,GRACIAS A quienes dan la cara y se han parado al frente estos 23 días a luchar por nuestro país🇨🇴 #ParoNacional #ParoNacional28A #paronacional1m #ParoNacional19M #ParoNacional20M #CALIRESISTENCIA #CaliSeLevantaPorLaVida #CaliSeLevantaPorLaVida #YumboResiste,es,False,False,4,9,1,0,,,,154272748,Luzkagonzalez,Luz karime Gonzalez,False,,,"#ParoNacional , #ParoNacional28A , #paronacional1m , #ParoNacional19M , #ParoNacional20M , #CALIRESISTENCIA , #CaliSeLevantaPorLaVida , #CaliSeLevantaPorLaVida , #YumboResiste",,,[]
2021-05-20T03:39:45+00:00,1395222688709320707,1395222688709320707,#ParoNacional1M 1500 aún resisten muchachos #héroesbogota #SOSColombia #SOSColombiaDDHH #NosEstanMatando https://t.co/a05l0eICrM,es,False,False,0,0,0,0,,,,235705366,Natazha2607,Natalia 🥳🥳,False,,,"#ParoNacional1M , #héroesbogota , #SOSColombia , #SOSColombiaDDHH , #NosEstanMatando",,,"[{""url"": ""https://pbs.twimg.com/media/E1zTpAlWQAgBTGH.jpg"", ""type"": ""photo""}]"
2021-05-20T01:36:13+00:00,1395191599819378688,1395191599819378688,#ParoNacional1M Santa Marta en pie de lucha 💪 https://t.co/58cGvJobKU,es,False,False,0,0,0,0,,,,260874313,XtianCamilo,Cristian Camilo,False,,,#ParoNacional1M,,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1395191526012170241/pu/img/NyXeLxmJcSgYJTzF.jpg"", ""type"": ""photo""}]"
2021-05-19T20:50:05+00:00,1395119590276059147,1395119590276059147,#ParoNacional1M seguimos en resistencia,es,False,False,0,0,1,0,,,,1317237528,glorisramos,Glorisima #AntiUribista,False,,,#ParoNacional1M,,,[]
2021-05-19T09:52:44+00:00,1394954163931451392,1394954163931451392,"#ParoNacional1M el aparato de seguridad del estado asesino, no entiede razones, el congreso inepto sin compromiso social, la justicia amarrada al ejecutivo, la salud enferma, y todas las instituciones del estado saqueadas, y eso que el presidente no hace más que defenderlas.",es,False,False,0,0,0,0,,,,1326695628622196740,Alfonso08456438,Alfonso Rodriguez León,False,,,#ParoNacional1M,,,[]
2021-05-19T04:04:09+00:00,1394866440411488256,1394866440411488256,#ParoNacional1M Todo un estuche de monerías. https://t.co/8qB0EXb6Ls,es,False,False,0,0,0,0,,,,3763740795,FaacFlavio,Flavio Alvarez,False,,,#ParoNacional1M,,,"[{""url"": ""https://pbs.twimg.com/media/E1uPopeXEAAiqoS.jpg"", ""type"": ""photo""}]"
2021-05-19T03:58:12+00:00,1394864941686042624,1394864941686042624,"Ahora s el comité del Paro Nacional si se está reuniendo con el presidente de la Paz. Como debe ser. Ojalá negociones allí prosperen por qué todos anhelamos Paz en Colombia
#ParoNacional19M #ParoNacional1M #UribeParacoHpta #TumbemosLaReformaALaSalud #DuqueAcepteLaCIDH #NoMasEsmad https://t.co/6o7R7mvz48",es,False,False,1,3,0,0,,,,4581532815,elateodelbarrio,Tυ Λteo Caballeroso Ser De Luz Inτerior,False,,,"#ParoNacional19M , #ParoNacional1M , #UribeParacoHpta , #TumbemosLaReformaALaSalud , #DuqueAcepteLaCIDH , #NoMasEsmad",,,"[{""url"": ""https://pbs.twimg.com/media/E1uORYnWEAEQhZQ.jpg"", ""type"": ""photo""}]"
