created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media
2021-04-18T17:21:23+00:00,1383833045703094279,1383833045703094279,Yo cómo ciudadano le pido al señor @JorgeIvanOspina @AlcaldiaDeCali la renuncia de @SoyCarlosRojas el nivel de incompetencia no tiene límites! Esta ciudad está tomada por el hampa y el secretario parece más preocupado por su pre campaña que por la seguridad! #soscali,es,False,False,1,2,0,0,1.3838071035511726e+18,,,787136286,diego_barm,Diego F,False,,,#soscali,"JorgeIvanOspina , AlcaldiaDeCali , SoyCarlosRojas",,[]
2021-04-16T00:14:14+00:00,1382849780993421317,1382832778543190019,@AlcaldiaDeCali @SaludCali @RiesgoCali @MovilidadCali @SeguridadCali @JorgeIvanOspina @MiyerTorresA Señor @JorgeIvanOspina lo que tambien debería estar en cali en cuidados intensivos es la #inseguridadcali #soscali tome acciones reales  alcalde,es,False,False,0,2,0,0,,,,2320396587,19fenixAndres,Andres Echeverri,False,1.38283277854319e+18,448087712.0,"#inseguridadcali , #soscali","AlcaldiaDeCali , SaludCali , RiesgoCali , MovilidadCali , SeguridadCali , JorgeIvanOspina , MiyerTorresA , JorgeIvanOspina",,[]
2021-04-15T22:41:52+00:00,1382826536412213250,1382678195149926403,@JorgeIvanOspina No merecemos tanta PAYASADA de su parte. #ONU #soscali #NoMasOspina,es,False,False,0,0,0,0,,,,905928350,Reflexotica,Manu Calabaza,False,1.3826781951499264e+18,142820741.0,"#ONU , #soscali , #NoMasOspina",JorgeIvanOspina,,[]
2021-04-14T11:30:58+00:00,1382295311004098561,1381802962536701956,"@veronicaarango_ @CarrillonavasG @simonmolinag @QuinteroCalle Y en nuestra bella Cali, ni un solo concejal que le haga frente a la ineptitud, ramplonería y corrupción de @jorgeivanospina 
#SOSCali",es,False,False,0,2,0,0,,,,398748079,jfhhoyos,JF Cali,False,1.381802962536702e+18,1.1494791506186486e+18,#SOSCali,"veronicaarango_ , CarrillonavasG , simonmolinag , QuinteroCalle , JorgeIvanOspina",,[]
2021-04-14T01:45:52+00:00,1382148065159753735,1381991276283826176,@CaliWebCo @PoliciaCali @PGN_COL quien a velar por el bienestar y la vida de los caleños #inseguridadcali cada vez esta peor y parece que no hay @AlcaldiaDeCali #soscali,es,False,False,0,0,0,0,,,,2320396587,19fenixAndres,Andres Echeverri,False,1.3819912762838262e+18,904544214.0,"#inseguridadcali , #soscali","CaliWebCo , PoliciaCali , PGN_COL , AlcaldiaDeCali",,[]
2021-04-12T10:38:51+00:00,1381557418367324162,1381557418367324162,#UnaSolucionPara #soscali vivos sin alcalde  acá nadie usa el tapa boca y todo el mundo hace fiesta con cierre de  cuadra,es,False,False,0,0,0,0,,,,176825898,elfred1130,Fred,False,,,"#UnaSolucionPara , #soscali",,,[]
2021-04-18T17:21:23+00:00,1383833045703094279,1383833045703094279,Yo cómo ciudadano le pido al señor @JorgeIvanOspina @AlcaldiaDeCali la renuncia de @SoyCarlosRojas el nivel de incompetencia no tiene límites! Esta ciudad está tomada por el hampa y el secretario parece más preocupado por su pre campaña que por la seguridad! #soscali,es,False,False,1,2,0,0,1.3838071035511726e+18,,,787136286,diego_barm,Diego F,False,,,#soscali,"JorgeIvanOspina , AlcaldiaDeCali , SoyCarlosRojas",,[]
2021-04-16T00:14:14+00:00,1382849780993421317,1382832778543190019,@AlcaldiaDeCali @SaludCali @RiesgoCali @MovilidadCali @SeguridadCali @JorgeIvanOspina @MiyerTorresA Señor @JorgeIvanOspina lo que tambien debería estar en cali en cuidados intensivos es la #inseguridadcali #soscali tome acciones reales  alcalde,es,False,False,0,2,0,0,,,,2320396587,19fenixAndres,Andres Echeverri,False,1.38283277854319e+18,448087712.0,"#inseguridadcali , #soscali","AlcaldiaDeCali , SaludCali , RiesgoCali , MovilidadCali , SeguridadCali , JorgeIvanOspina , MiyerTorresA , JorgeIvanOspina",,[]
2021-04-15T22:41:52+00:00,1382826536412213250,1382678195149926403,@JorgeIvanOspina No merecemos tanta PAYASADA de su parte. #ONU #soscali #NoMasOspina,es,False,False,0,0,0,0,,,,905928350,Reflexotica,Manu Calabaza,False,1.3826781951499264e+18,142820741.0,"#ONU , #soscali , #NoMasOspina",JorgeIvanOspina,,[]
2021-04-14T11:30:58+00:00,1382295311004098561,1381802962536701956,"@veronicaarango_ @CarrillonavasG @simonmolinag @QuinteroCalle Y en nuestra bella Cali, ni un solo concejal que le haga frente a la ineptitud, ramplonería y corrupción de @jorgeivanospina 
#SOSCali",es,False,False,0,2,0,0,,,,398748079,jfhhoyos,JF Cali,False,1.381802962536702e+18,1.1494791506186486e+18,#SOSCali,"veronicaarango_ , CarrillonavasG , simonmolinag , QuinteroCalle , JorgeIvanOspina",,[]
2021-04-14T01:45:52+00:00,1382148065159753735,1381991276283826176,@CaliWebCo @PoliciaCali @PGN_COL quien a velar por el bienestar y la vida de los caleños #inseguridadcali cada vez esta peor y parece que no hay @AlcaldiaDeCali #soscali,es,False,False,0,0,0,0,,,,2320396587,19fenixAndres,Andres Echeverri,False,1.3819912762838262e+18,904544214.0,"#inseguridadcali , #soscali","CaliWebCo , PoliciaCali , PGN_COL , AlcaldiaDeCali",,[]
2021-04-12T10:38:51+00:00,1381557418367324162,1381557418367324162,#UnaSolucionPara #soscali vivos sin alcalde  acá nadie usa el tapa boca y todo el mundo hace fiesta con cierre de  cuadra,es,False,False,0,0,0,0,,,,176825898,elfred1130,Fred,False,,,"#UnaSolucionPara , #soscali",,,[]
2021-04-18T17:21:23+00:00,1383833045703094279,1383833045703094279,Yo cómo ciudadano le pido al señor @JorgeIvanOspina @AlcaldiaDeCali la renuncia de @SoyCarlosRojas el nivel de incompetencia no tiene límites! Esta ciudad está tomada por el hampa y el secretario parece más preocupado por su pre campaña que por la seguridad! #soscali,es,False,False,1,2,0,0,1.3838071035511726e+18,,,787136286,diego_barm,Diego F,False,,,#soscali,"JorgeIvanOspina , AlcaldiaDeCali , SoyCarlosRojas",,[]
2021-04-16T00:14:14+00:00,1382849780993421317,1382832778543190019,@AlcaldiaDeCali @SaludCali @RiesgoCali @MovilidadCali @SeguridadCali @JorgeIvanOspina @MiyerTorresA Señor @JorgeIvanOspina lo que tambien debería estar en cali en cuidados intensivos es la #inseguridadcali #soscali tome acciones reales  alcalde,es,False,False,0,2,0,0,,,,2320396587,19fenixAndres,Andres Echeverri,False,1.38283277854319e+18,448087712.0,"#inseguridadcali , #soscali","AlcaldiaDeCali , SaludCali , RiesgoCali , MovilidadCali , SeguridadCali , JorgeIvanOspina , MiyerTorresA , JorgeIvanOspina",,[]
